"Timestamp","Solution Area","Joint","Detection","Confidence %","Severity","Encoder Pulses","Temperature °C","Humidity %","Vibration Pulses","Acoustic Pulses","Acoustic Raw","Motor Current A","Remarks","Maintenance Action"
"2026-09-09T22:41:10.159022","AI Vision / Joint Inspection","Joint 1","joint_damage","45.2","WARNING","-2082","28.8","56","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-09T22:41:08.058589","AI Vision / Joint Inspection","Joint 1","joint_damage","58.1","WARNING","-2082","28.8","56","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-09T22:41:06.076207","AI Vision / Joint Inspection","Joint 1","joint_damage","48.7","WARNING","-2082","28.8","56","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-09T22:41:02.178268","AI Vision / Joint Inspection","Joint 1","joint_damage","30.3","WARNING","-2082","28.8","56","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:38:05.758256","AI Vision / Joint Inspection","Joint 3","joint_damage","36.6","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:51.306589","AI Vision / Joint Inspection","Joint 3","joint_damage","38.9","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:50.167711","AI Vision / Joint Inspection","Joint 3","joint_damage","32.1","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:46.673300","AI Vision / Joint Inspection","Joint 3","joint_damage","38.8","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:45.811732","AI Vision / Joint Inspection","Joint 3","joint_damage","34.3","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:45.478581","AI Vision / Joint Inspection","Joint 3","joint_damage","33.9","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:41.833612","AI Vision / Joint Inspection","Joint 3","joint_damage","26.7","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:24.277288","AI Vision / Joint Inspection","Joint 3","joint_damage","35.7","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:11.914441","AI Vision / Joint Inspection","Joint 3","joint_damage","27.5","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:37:06.386082","AI Vision / Joint Inspection","Joint 3","joint_damage","26.4","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:31:03.024216","AI Vision / Joint Inspection","Joint 3","joint_damage","35.5","NORMAL","7923","28.9","70.4","0","0","87","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:31:01.394646","AI Vision / Joint Inspection","Joint 3","joint_damage","39.9","NORMAL","7923","28.9","70.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:30:58.993709","AI Vision / Joint Inspection","Joint 3","joint_damage","35.2","NORMAL","7923","28.9","70.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:29:20.868037","AI Vision / Joint Inspection","Joint 3","joint_damage","29.7","NORMAL","7923","28.7","71","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:59.506799","AI Vision / Joint Inspection","Joint 3","joint_damage","31.4","NORMAL","7923","28.7","70.7","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:49.872527","AI Vision / Joint Inspection","Joint 3","joint_damage","29.0","NORMAL","7923","28.7","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:40.720036","AI Vision / Joint Inspection","Joint 5","joint_damage","29.8","NORMAL","7823","28.7","67.2","0","0","1535","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:39.730541","AI Vision / Joint Inspection","Joint 4","joint_damage","29.8","NORMAL","7798","28.6","67.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:38.550890","AI Vision / Joint Inspection","Joint 3","joint_damage","29.8","NORMAL","7779","28.6","67.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:37.692167","AI Vision / Joint Inspection","Joint 3","joint_damage","28.5","NORMAL","7758","28.6","69.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:36.312865","AI Vision / Joint Inspection","Joint 2","joint_damage","36.3","NORMAL","7738","28.6","69.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:35.788049","AI Vision / Joint Inspection","Joint 1","joint_damage","36.3","NORMAL","7697","28.6","68.3","0","0","18","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:33.686476","AI Vision / Joint Inspection","Joint 5","joint_damage","36.3","NORMAL","7673","28.6","68.3","0","0","392","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:31.930414","AI Vision / Joint Inspection","Joint 4","joint_damage","46.3","NORMAL","7636","28.6","69","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:29.187293","AI Vision / Joint Inspection","Joint 2","joint_damage","31.9","NORMAL","7575","28.6","69","0","0","123","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:27.866077","AI Vision / Joint Inspection","Joint 1","joint_damage","31.9","NORMAL","7550","28.6","67.7","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:26.658973","AI Vision / Joint Inspection","Joint 5","joint_damage","31.9","NORMAL","7524","28.6","67.7","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:25.573978","AI Vision / Joint Inspection","Joint 4","joint_damage","29.9","NORMAL","7498","28.6","66.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:24.361198","AI Vision / Joint Inspection","Joint 3","joint_damage","32.6","NORMAL","7476","28.6","66.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:23.703024","AI Vision / Joint Inspection","Joint 3","joint_damage","30.4","NORMAL","7457","28.6","66.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:22.788605","AI Vision / Joint Inspection","Joint 1","joint_damage","30.4","NORMAL","7419","28.6","66.4","0","0","1162","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:21.021107","AI Vision / Joint Inspection","Joint 1","joint_damage","25.5","NORMAL","7392","28.6","67.9","0","0","1753","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:19.911714","AI Vision / Joint Inspection","Joint 5","joint_damage","25.5","NORMAL","7372","28.6","67.9","0","0","1626","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:19.183842","AI Vision / Joint Inspection","Joint 4","joint_damage","25.5","NORMAL","7336","28.6","67.9","0","0","1200","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:28:17.157315","AI Vision / Joint Inspection","Joint 3","joint_damage","25.5","NORMAL","7312","28.6","67.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:42.741227","AI Vision / Joint Inspection","Joint 1","joint_damage","30.4","NORMAL","6502","28.5","68.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:42.139297","AI Vision / Joint Inspection","Joint 5","joint_damage","30.4","NORMAL","6479","28.5","68.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:40.154799","AI Vision / Joint Inspection","Joint 4","joint_damage","26.7","NORMAL","6434","28.5","67.3","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:39.053980","AI Vision / Joint Inspection","Joint 3","joint_damage","29.1","NORMAL","6407","28.5","67.3","0","0","58","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:25.633460","AI Vision / Joint Inspection","Joint 3","joint_damage","27.0","NORMAL","6273","28.5","68.3","0","0","2256","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:23.919067","AI Vision / Joint Inspection","Joint 2","joint_damage","27.0","NORMAL","6239","28.5","68.3","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:22.000585","AI Vision / Joint Inspection","Joint 5","joint_damage","27.0","NORMAL","6171","28.5","66","0","0","421","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:19.588772","AI Vision / Joint Inspection","Joint 3","joint_damage","27.0","NORMAL","6130","28.5","66","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:17.697978","AI Vision / Joint Inspection","Joint 1","joint_damage","27.0","NORMAL","6073","28.5","66.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:15.004273","AI Vision / Joint Inspection","Joint 5","joint_damage","32.1","NORMAL","6025","28.5","67.6","0","0","1431","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:13.017337","AI Vision / Joint Inspection","Joint 4","joint_damage","32.1","NORMAL","5985","28.5","67.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:11.005653","AI Vision / Joint Inspection","Joint 2","joint_damage","32.1","NORMAL","5942","28.5","67.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:08.952125","AI Vision / Joint Inspection","Joint 1","joint_damage","32.1","NORMAL","5918","28.5","69","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:07.834330","AI Vision / Joint Inspection","Joint 1","joint_damage","29.8","NORMAL","5898","28.5","69","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:07.048747","AI Vision / Joint Inspection","Joint 5","joint_damage","29.8","NORMAL","5878","28.5","69.5","0","0","215","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:05.356750","AI Vision / Joint Inspection","Joint 4","joint_damage","29.8","NORMAL","5842","28.5","69.5","0","0","962","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:27:00.345882","AI Vision / Joint Inspection","Joint 5","joint_damage","29.8","NORMAL","5715","28.4","68.5","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:26:09.839457","AI Vision / Joint Inspection","Joint 4","joint_damage","37.3","NORMAL","4634","28.3","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:33.699714","AI Vision / Joint Inspection","Joint 3","joint_damage","44.2","NORMAL","4011","28.2","68.3","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:32.891149","AI Vision / Joint Inspection","Joint 2","joint_damage","44.2","NORMAL","3992","28.2","68.3","0","0","738","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:30.713890","AI Vision / Joint Inspection","Joint 1","joint_damage","44.2","NORMAL","3951","28.2","67.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:29.406776","AI Vision / Joint Inspection","Joint 5","joint_damage","44.2","NORMAL","3927","28.2","68.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:27.251147","AI Vision / Joint Inspection","Joint 4","joint_damage","44.2","NORMAL","3885","28.2","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:26.031495","AI Vision / Joint Inspection","Joint 3","joint_damage","44.2","NORMAL","3865","28.2","69.9","0","0","570","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:12.029476","AI Vision / Joint Inspection","Joint 5","joint_damage","47.4","NORMAL","3618","28.2","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:11.082379","AI Vision / Joint Inspection","Joint 4","joint_damage","47.4","NORMAL","3585","28.2","69.9","0","0","2250","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:09.727736","AI Vision / Joint Inspection","Joint 3","joint_damage","47.4","NORMAL","3568","28.2","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:07.620727","AI Vision / Joint Inspection","Joint 2","joint_damage","47.4","NORMAL","3531","28.2","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:06.360189","AI Vision / Joint Inspection","Joint 1","joint_damage","47.4","NORMAL","3512","28.2","69.9","0","0","1218","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:25:05.374633","AI Vision / Joint Inspection","Joint 5","joint_damage","47.4","NORMAL","3488","28.2","67","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:53.770040","AI Vision / Joint Inspection","Joint 3","joint_damage","51.2","WARNING","3264","28.2","70.2","0","0","1168","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:52.867267","AI Vision / Joint Inspection","Joint 2","joint_damage","51.2","WARNING","3240","28.2","70.2","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:50.660608","AI Vision / Joint Inspection","Joint 1","joint_damage","51.2","WARNING","3198","28.2","66.5","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:50.412180","AI Vision / Joint Inspection","Joint 5","joint_damage","51.2","WARNING","3198","28.2","66.5","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:49.936190","AI Vision / Joint Inspection","Joint 5","joint_damage","28.3","WARNING","3180","28.2","66.5","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:47.737741","AI Vision / Joint Inspection","Joint 4","joint_damage","28.3","WARNING","3137","28.2","66.6","0","0","1904","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:46.522397","AI Vision / Joint Inspection","Joint 3","joint_damage","28.3","WARNING","3117","28.2","69.7","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:45.648289","AI Vision / Joint Inspection","Joint 2","joint_damage","28.3","WARNING","3088","28.2","69.7","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:43.929514","AI Vision / Joint Inspection","Joint 1","joint_damage","28.3","WARNING","3040","28.2","67.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:39.997997","AI Vision / Joint Inspection","Joint 4","joint_damage","50.2","WARNING","2984","28.2","69.7","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:38.722814","AI Vision / Joint Inspection","Joint 3","joint_damage","50.2","WARNING","2959","28.1","68","0","0","56","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:37.244479","AI Vision / Joint Inspection","Joint 2","joint_damage","50.2","WARNING","2928","28.1","68","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:35.758185","AI Vision / Joint Inspection","Joint 1","joint_damage","50.2","WARNING","2891","28.1","69.1","0","0","3134","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:33.836951","AI Vision / Joint Inspection","Joint 5","joint_damage","50.2","WARNING","2863","28.1","69.1","0","0","214","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:32.417173","AI Vision / Joint Inspection","Joint 4","joint_damage","50.2","WARNING","2844","28.1","69.1","0","0","1712","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:31.499138","AI Vision / Joint Inspection","Joint 3","joint_damage","50.2","WARNING","2819","28.1","69.1","0","0","2126","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:29.883827","AI Vision / Joint Inspection","Joint 2","joint_damage","50.2","WARNING","2802","28.1","69.5","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:29.118786","AI Vision / Joint Inspection","Joint 2","joint_damage","32.0","WARNING","2784","28.1","69.5","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:26.998257","AI Vision / Joint Inspection","Joint 1","joint_damage","32.0","WARNING","2742","28.1","69.6","0","0","87","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:26.053595","AI Vision / Joint Inspection","Joint 5","joint_damage","32.0","WARNING","2723","28.1","68.6","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:24.669679","AI Vision / Joint Inspection","Joint 4","joint_damage","32.0","WARNING","2697","28.1","68.6","0","0","112","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:22.745955","AI Vision / Joint Inspection","Joint 3","joint_damage","32.0","WARNING","2662","28.1","69.8","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:21.637669","AI Vision / Joint Inspection","Joint 2","joint_damage","32.0","WARNING","2639","28.1","68.8","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:19.362005","AI Vision / Joint Inspection","Joint 1","joint_damage","32.0","NORMAL","2594","28.1","67.4","0","0","931","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:18.019797","AI Vision / Joint Inspection","Joint 5","joint_damage","32.0","NORMAL","2565","28.1","67.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:17.074169","AI Vision / Joint Inspection","Joint 4","joint_damage","32.0","NORMAL","2565","28.1","67.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:16.794619","AI Vision / Joint Inspection","Joint 4","joint_damage","40.4","NORMAL","2539","28.1","67.4","0","0","667","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:15.074582","AI Vision / Joint Inspection","Joint 3","joint_damage","40.4","NORMAL","2515","28.1","67.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:13.695939","AI Vision / Joint Inspection","Joint 2","joint_damage","40.4","NORMAL","2483","28.1","66.2","0","0","783","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:12.399806","AI Vision / Joint Inspection","Joint 1","joint_damage","40.4","NORMAL","2461","28.1","66.2","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:10.784208","AI Vision / Joint Inspection","Joint 5","joint_damage","40.4","NORMAL","2428","28.1","68.5","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:09.176338","AI Vision / Joint Inspection","Joint 4","joint_damage","40.4","NORMAL","2397","28.1","68.5","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:07.668258","AI Vision / Joint Inspection","Joint 3","joint_damage","40.4","NORMAL","2368","28.1","68.8","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:05.894934","AI Vision / Joint Inspection","Joint 2","joint_damage","40.4","NORMAL","2339","28.1","68.8","0","0","2723","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:04.289241","AI Vision / Joint Inspection","Joint 1","joint_damage","40.4","NORMAL","2303","14","161","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:02.836320","AI Vision / Joint Inspection","Joint 5","joint_damage","40.4","NORMAL","2273","14","161","0","0","79","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:01.023322","AI Vision / Joint Inspection","Joint 4","joint_damage","40.4","NORMAL","2245","14","163.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:24:00.074979","AI Vision / Joint Inspection","Joint 3","joint_damage","40.4","NORMAL","2225","14","163.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:32.408521","AI Vision / Joint Inspection","Joint 5","joint_damage","26.0","NORMAL","1665","28.1","69.9","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:31.811913","AI Vision / Joint Inspection","Joint 4","joint_damage","26.0","NORMAL","1644","28.1","70.7","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:29.676846","AI Vision / Joint Inspection","Joint 3","joint_damage","26.0","NORMAL","1604","28.1","69.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:28.501738","AI Vision / Joint Inspection","Joint 2","joint_damage","26.0","NORMAL","1575","28.1","69.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:26.721017","AI Vision / Joint Inspection","Joint 1","joint_damage","26.0","NORMAL","1554","28.1","69.5","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:24.685747","AI Vision / Joint Inspection","Joint 5","joint_damage","29.6","NORMAL","1514","28.1","69.6","0","0","1103","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:23.898531","AI Vision / Joint Inspection","Joint 4","joint_damage","29.6","NORMAL","1493","28.1","69.6","0","0","1524","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
